3031,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.583,2022-08-04 15:37:48.583,1
3032,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.583,2022-08-04 15:37:48.583,1
3033,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.583,2022-08-04 15:37:48.583,1
3034,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3035,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3036,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3037,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3038,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3039,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3040,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3042,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3043,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3048,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
3056,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
200066,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
1000001,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000004,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000005,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000006,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000007,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000008,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000009,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000010,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000011,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000013,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000014,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000015,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000018,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000024,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.800,2022-08-04 15:37:48.800,1
1000028,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000030,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000031,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000032,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000033,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000034,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000035,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000036,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000037,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000038,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000039,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000040,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000070,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000071,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000072,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000073,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000074,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000078,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000079,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.817,2022-08-04 15:37:48.817,1
1000080,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000082,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000083,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000086,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000087,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000088,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000090,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000092,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000093,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000094,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000095,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000096,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000098,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000099,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000100,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000101,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000102,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000105,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.833,2022-08-04 15:37:48.833,1
1000106,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000107,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000108,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000110,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000111,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000112,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000113,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000114,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000115,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000116,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000130,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000131,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000133,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
1000134,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.850,2022-08-04 15:37:48.850,1
2000001,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000003,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000004,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000005,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000006,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000007,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000008,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.600,2022-08-04 15:37:48.600,1
2000009,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000010,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000011,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000012,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000013,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000016,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000017,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000018,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000019,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000020,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000021,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000023,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
2000024,05F97ECF-98C2-43D8-9024-DA923195B969,1,1,1,1,1,2022-08-04 15:37:48.613,2022-08-04 15:37:48.613,1
